type	item_code	type_description	year	location_status	location	status	units	source_file	source_table_range	as_of	data_quality
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A426	17	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A426	24	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A426	31	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A426	32	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A426	33	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A426	34	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A426	36	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A433	1	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A433	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A433	21	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A433	22	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A433	23	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A433	24	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A433	25	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A433	26	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A433	3	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A433	4	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A433	5	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A433	6	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A442	10	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A442	13	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A442	18	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A442	19	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A442	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A442	25	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A442	28	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A442	3	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A442	37	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A442	38	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A442	4	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A442	5	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A442	6	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A442	7	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A442	8	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A442	9	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A443	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A443	18	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A443	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A443	25	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A443	27	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A443	3	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A443	30	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A443	35	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A443	36	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A443	37	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A443	38	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A443	39	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A443	40	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A444	7	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	1	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	10	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	11	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	12	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	13	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	14	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	21	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	23	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	29	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	3	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	30	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	36	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	37	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	39	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	4	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	5	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	6	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	7	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	8	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A446	9	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	11	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	12	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	13	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	14	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	16	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	17	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	18	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	19	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	20	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	21	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	25	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	30	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	31	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	32	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	33	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	34	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	35	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	36	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	37	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	38	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	39	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	40	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A453	8	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A454	14	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A454	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A454	16	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A454	17	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A454	18	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A454	19	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A454	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A454	20	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A454	23	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A454	24	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A454	28	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO X	GD4-MH	R2B02M01L2 M/T	2026	A454	5	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
SCOOPY FASHION	MRB-4G	F1C02N46S3 A/T	2026	A228	13	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
SCOOPY FASHION	MRB-4G	F1C02N46S3 A/T	2026	A228	19	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
SCOOPY FASHION	MRB-4G	F1C02N46S3 A/T	2026	A228	22	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
SCOOPY FASHION	MRB-4G	F1C02N46S3 A/T	2026	A228	3	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
SCOOPY FASHION	MRB-6C	F1C02N46S3 A/T	2026	A272	19	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
SCOOPY FASHION	MRB-CR	F1C02N46S3 A/T	2026	A185	7	NRFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
